review_body,review_rating
Mit dem Internet bin ich sehr zufrieden mit dem nur anrufen nicht wenn man nicht mehr sprechen kann muss per Post wie dazumal und nach über 1 Woche ohne Antwort werde ich kündige zum Vertrag Ende ein.  ein Brief schicken bei Umzug sollte ein Kontaktformular geben jeder andere Anbieter hat ein Kontaktformular 1&1 es egal das man als  nicht Sprecher Mensch nicht mehr Kontakt zu ihnen aufnehmen kann traurig in der heutigen Zeit Vielen Dank ich ziehe nur un ihnen mitteilen müssen ,3
"Leider wenig kompetente Mitarbeiter Mehrere Anrufe … jeder erzählt etwas anderes . Hatte irgendwann dann doch das Glück, an einen Mitarbeiter zu geraten, der wusste, was zu tun ist und sich auch Zeit genommen hat. Großartig! War mir im Nachhinein aber alles zu stressig und Zeit raubend . Würde mich nicht wieder für 1&1 entscheiden.",3
"Nach Umzug hing ich in DSL und Handyvertrag fest.Netzabdeckung am neuen Wohnort bescheiden, nach wie vor sind die Vertragslaufzeiten in Deutschland mit 24 Monaten um einen guten Preis zu bekommen eine unzeitgemässe Zumutung.Nach Beschwerde bei 1&1 hat sich der Anbieter allerdings kulant gezeigt und mich zum inddsst aus dem DSL Betrag entlassen.Handy läuft leider noch bis 6/26.Mir wurden aber teure Zusatzdaten erlassen.",3
"Bin viele Jahre bei 1und1 und bin eigentlich immer zufrieden gewesen mit diesem Konzern aber die letzten 3 Monate rauben mir einfach den letzten Nerv.Angefangen mit der Glasfaser Leitung unsere Häuser wurden alle mit der neuen Leitung ausgebaut. Also Bestellte ich ende Okt. 2023 die Glasfaser 100k Leitung für den 01.12.23 eigentlich war unser Haus schon ende November fertiggestellt. Im November bekam ich die Genexis Box Fiber gleich alles Verbunden und hab auf den 01.12.2023 abgewartet, KEIN Glasfaser dann war Januar in der Zwischenzeit viele Anfragen gestellt, wann endlich die G-Leitung aktiv ist, angeblich hat 1&1 bei der Telekom immer wieder angefragt aber keine Rückmeldung erhalten. Bis ich Mitte Januar das ganze wieder Rückgängig gemacht hatte. Kam im Februar ein Schreiben mit einem Retourenlabel, etwas verspätet da mir kaum Zeit blieb den Genexis Fiberbox rechtzeitig zurück schicken zu können. Rief ich also 1&1 an das ich die Box leider verspätet abgeschickt habe, hatte glück gleich am nächsten Tag ist die Sendung bei 1&1 eingegangen dazu bekam ich dann eine Bestätigung via Mail. Somit brauch ich keine 59,90€ Zahlen!!!! 1&1 schafft es nicht bei der Buchführung das Einzutragen da ich bis Dato heute Mahnungen bekomme habe viele Anrufe geführt Mail geschrieben & keine Antwort erhalten. Und heute ist mir wirklich die Hutschnurr geplatzt denn heute bekam ich erstmalig ein Schreiben v 1&1 wieder ein Mahnschreiben....Das ganze geht mir echt an die Substanz Von Entschuldigungen habe ich nichts, klar versteh ich es, aber über 3 Monate bleibt mir jedes Verständnis einfach aus ! Das Grenzt schon an psychischer Körperverletzung.....so Hart wie es auch klingt man fühlt sich einfach nur schlecht denkt das man was falsch gemacht hat bemüht sich auf jedes der Schreiben gleich zu reagieren aber Ende kommt nichts bei rum ! Also 1&1 bitte sorgt endlich dafür das dies ein Ende hat ",3
"Generell war ich bisher ganz zufrieden mit dem Kundenservice. Schnelle Abwicklung und Gerätetausch bei Problemen. Zwischendurch gab's immer wieder mal Kundenservicemitarbeiter, die unfreundlich waren. So auch heute. Der letzte Mitarbeiter hat mein Problem als Störung anerkannt: Gerätetausch. Dann traten die gleichen Probleme wieder mit dem neuen Gerät auf. Der nächste Mitarbeiter hat das nicht als Störung anerkannt, wurde zunehmend ungehaltener und hat irgendwann einfach aufgelegt mit der Begründung ""Manchmal stellen sich einfach die Bits und Bytes quer"". ",3
"Ich hatte meinen DSL-Vertrag gekündigt, da die Grundgebühr zu hoch wurde. Um Kunde zu bleiben sollte ich drei ""windige"" Neuverträge abschließen, inklusive 49,90 EUR Wechselgebühr. Dafür sollte es dann mehrere Gutschriften zu unterschiedlichen Zeiten geben, ich könnte viele Euro sparen ...Das habe ich dankend abgelehnt. Im Nachgang bekam ich ein Rücknahmeangebot ohne drei Neuverträge und Wechselgebühr, dies war o.k.! Warum nicht gleich so, es bleibt ein unschönes Bauchgefühl über diese unseriösen Methoden ...",3
"Einen derartigen Tarifwechsel habe ich schon 2 mal versucht. Wurde Ihrerseits abgesagt.Man wird sehen, ob es dieses Mal klappt, nachdem 1&1 mir diesen Tarif ausdrücklich angeboten hat. Freundliche GrüßeAlbrecht Hannig",3
"also ich bin seit 2015 Oder 16 bei 1und1und bisher lief immer alles reibungslos bei 1und1 aber irgendwie weiß der andere nicht was der da mittlerweile tut :( und das nervt, wenn ich das jetzt noch einmal wieder erlebe das sie es Stornieren, Wechsel ich zu der Telekom....",3
Wir sind ungefähr seit 15 Jahren zufriedene Kunden bei 1&1 aber seit circa 3 Wochen bekomme wir Anrufe uber Festnetz und zuletzt auch über meine Mobilfunk Nummer das sie gerne den Vertragspartner meinen Mann sprechen wollen und ich keine Auskunft bekommen kann was ich zum Teil auch verstehen kann . Erreichbarkeit ist über Festnetz aber erst am Nachmittag möglich und wann werden wir angerufen? Morgens früh ! Heute wollte ich von ihrer Mitarbeiterin lediglich erfahren ob es sich um ein neues Angebot handelt und da wurde sie etwas schnippisch und erklärte mir das ich sehr unfreundlich bin und legte dann ohne das ich noch etwas sagen konnte auf ! kurze Zeit später klingelt mein Handy mit der Anzeige Anruf aus Karlsruhe...ich nehme das Gespräch an und melde mich und zack aufgelegt ?!Wir haben unser Internet und zwei Mobiltelefon Verträge bei ihnen und ich nutze ein Mobiltelefon davon . Es tut mir leid das der Vertragspartner mein Mann im Moment schlecht zu erreichen ist aber es gibt noch andere Dinge im Leben die wichtig sind und es tut uns leid das er unter der Woche Vormittags arbeiten muss ich bin da etwas flexibler da ich in Schichten arbeite...aber ok aus Datenschutz darf man mir ja nicht sagen worum es geht . Wie gesagt dafür habe ich auch ein gewisses Verständnis aber die Mitarbeiterin heute morgen...das geht gar nicht und ich bin gespannt um was es sich handelt wenn mein Mann mir erzählt was 1&1 denn wichtiges mit ihm zu besprechen hatte Nachtrag zu meiner Bewertung Ich wurde gerade noch einmal von einer Mitarbeiterin auf meinem Handy angerufen und unter Einhaltung des Datenschutzes hat sie mir freundlich geantwortet und eine Lösung gefunden...Vielen Dank dafür ***,3
"Preis - Leistung - Verhältnis mag stimmen ,alles andere leider nicht , zum zweiten Mal habe ich als neuen Tablett - leeren Karton erhalten , letztes Mal nach der Unterschrift , gab s echt Probleme , bis es geklärt wurde ,auch am Telefon oft leere Versprechungen....",3
"bin lange kunde bei 1und 1 aber die aenderungen ueber die jahre wurden immer schlechter...zb. tarifwechsel ueber das controlcenter fuehrt bei einigen option zu 404 seiten... sachen die selbstverstaendlich waeren funktioniert nichteine lange zeit hat das sogar ueberhaupt nicht funktioniert, also das tarifwechsel mit der begruendung das ""irgendwas"" in meinem account nicht vollstaendig sei...nicht mal der telefonische suppurt konnte mir da helfen (also das problem mit dem controlcenter)und jetzt kann man nicht mal mehr die homeserver geschichte abbestellen egal was man versucht es online fuer die seite beim tarifwechsel (um die homeserver option zu aendern) zu einer 404 seite....telefonisch sagt man mir das es nicht moeglich sei...",3
Die Techniker sind der größte Mist. Alle ersten Termine fallen trotz Anwesenheit und Hinweiszettel aus. Pure Geldmacherei. ,3
"Bin seit 12 Monaten zum ersten mal Kunde bei dem Provider. Vor wenigen Wochen kam während der 24 monatigen Vertragslaufzeit eine Preiserhöhung, die 1&1 nach Androhung juristischer Schritte zurückgenommen hat. Sorry, das geht gar nicht und das kenne ich nur von zwielichtigen Discountern. Weiß noch nicht ob ich nach Vertragslaufzeit da bleiben möchte.Trotzdem 3 Sterne weil sonst alles funktioniert. ",3
"Ich bin seit 6 Jahren bei 1&1 und jetzt bin ich froh wenn das Jahr rum ist und ich da weg kann. Im Dezember 23 habe ich eine Rechnung über 407€ bekommen und bin bald vom Stuhl gefallen. Unzählige telefonate mit noch mehr unfähigen Mitarbeitern und es ist bis heute zu keinem Vernünftigem Ende gekommen. 1&1 hatte 10 Monate einen Vertrag nicht mit gebucht. Da die einen Einzug hatten habe ich das natürlich auch nicht kontrolliert und dann das böse Erwachen. Ich hätte es sehen müssen war deren Aussage. Ich habe extra Zahlungen (in nicht geringer Höhe) geleistet und nun bekomme ich einen Ratenplan wo ich plötzlich 590€ zahlen soll, für WAS? wo doch nur noch etwa 200€ offen sein dürften. Keiner kann mir aber sagen wo mein Geld verbucht wurde. Die behandeln ihre Bestandskunden wie das aller letzte. Ich rate nur JEDEM seine Rechnung genauestens zu kontrollieren und keinen Einzug zu erteilen. Ich bin durch mit 1&1 jetzt regelt es der Anwalt. Sehr schade denn das hätte nicht nötig getan wenn am Telefon fähige Mitarbeiter gesessen hätten. ",3
So ist eiglich alles ok. Aber ich wollte nach 3 Jahren einen Hanyvetrag abschließen und habe Ihn als langer Kunde (ca 10 Jahre schon bei 1und) nicht bekommen. Obwohl mir der eine  Kundenbetreuer gesagt hat es wird durch gehen und heute ein Kundenbetreuer sagt das es nicht durch geht und ich habe keine Stornierungen meiner letzten Bestellung bekommen und trotzdem kam nix an. Erst nach Nachfrage wurde mir gesagt das es im System bei 1und1 storniert wurde. Schade das es so gekommen ist. Obwohl ich sehr mit 1und1 zufrieden bin. ,3
"Ich bin seit 2011 Kunde bei 1und1 (eigentlich seit ich DSL habe, doch als Jugendlicher haben ja noch die Eltern bezahlt). Mein letzter Router von 1und1 war eine 7412 im Jahre 2017 mit der änderung von DSL Doppel FLat 50.000 auf DSL 50 Vertrag. Ich habe mir dann 2019 privat eine 7590 zugelegt, leider wie sich vor 2 Wochen raustellte ein ""J"" Modell mit dem bekannten 3,3V-MP1477 Fehler am 2,4 Ghz Wlan Modul. Jetzt wollte ich mal schauen was sich so tariflich geändert hat und wurde mit einem Treueangebot begrüßt. 15,99 die ersten 12 Monate, danach 39,99. Aber wieso bekommen Neukunden 9,99 die ersten 12 und dann 39,99?Ich habe mit dem Callcenter telefoniert aber irgendwie konnte mir das keiner erklären. Es kamen nur so Scheinargumente wie: ""Die zahlen ja nochmal Anschlussgebühr"" - was total lächerlich ist, weil selbst mit der Anschlussgebühr ist kündigen und neu bestellen noch günstiger.Ich war eigentlich immer mit 1und1 zufrieden, hatte nie Probleme und wenn man sich mit den Technikern und nicht den ""haben Sie eigentlich schon einen Mobilfunk Vertrag bei uns""-Futzies verbinden lässt, ist der Support auch super und Fragen werden kompetent und vorallem ehrlich beantwortet. Aber dass man Neukunden andere Konditionen einräumt als der Stammkundschaft, die einem schon weit über 10 Jahre die Stange hält, das ist schon echt eine seltsame Unternehmensphilosophie. Ich kann ja auch kündigen und Neukunde werden, nur wenn ich mir dann schön die Mühe mache, wird aus dem Tarifwechsel vielleicht gleich ein Anbieterwechsel!",3
1&1 ist unsere Erfahrung einfach gut. Hilfsbereit und hilft bei Fragen und Problemen.Servicemitarbeiter halten sich nicht an Termine ( vereinbarungen),3
"+ technischer Support+/- tariflicher Support ist leider nicht entspr. geschult, erst nach erneutem Rückruf wurde korrektes Angebot übermittelt und auch hier mit abweichender Kostenangabe",3
"Durch zweifelhafte Abbuchungen Seitens 1&1 habe ich den Service kontaktiert. Dieser teilte mir mit ,dass die Verträge alle angepasst wurden. Jedoch habe ich darüber keine Info erhalten! Und sehe auch keine rechtliche Grundlage laufende Verträge einfach so zu ändern.Der Mitarbeiter machte mir dann ein neues Angebot mit einer Rabattierung, welches ich dann annahm.Aber auch dieses ist nicht sehr kundenfreundlich!",3
ES FEHLT DSL100+DIGITAL TV,3
"Gespräch war gut - Tablet benötige ich nicht. Wenn ich unterwegs bin, habe ich mein Handy zu telefonieren.Unterwegs benötige ich kein Internet und möchte auch keine Musik hören und  Filme anschauen.",3
"250 Mbit/s bei der Prüfung reduziert auf 185 MBit/s auf 100 Mbit/s. Ja kann passieren dass es nicht passt, aber nur ganze 5,00€ Preisunterschied ist schon frech. Wenn die 100 er Leitung nur 39,00 € kosten würde statt 45,00 € wäre das wenigstens irgendwie gerechtfertigt.  Trotzdem super schnelle und freundliche Mitarbeiter.",3
"Glasfaser 500 im Dezember 2023 mit Anbieterwechsel zum 17.02.2024 bestellt. Preis € 44,99.Nach Rückruf im Januar 2024 ist Portierung für einen 500er-Anschluß nicht möglich. Angebot für 250er Anschluss erhalten, jedoch zum Preis von 44,99€.Kein Nachlass um € 5,00/mtl. möglich. Schade !Trotzdem das Angebot angenommen, da immer noch günstiger als beim vorherigen Anbieter.",3
Ich stelle mir die Frage - weshalb bekommen Bestandskunden schlechtere Konditionen als Neukunden? Sind es unwichtige Kunden?,3
Geht schnell und ist günstig,3
"Nach ca. 20 Jahre Kunde bei 1u.1 und gleichen Tarif-250 Mbit/S eine Tarifwechselgebühr von 69 €ist nicht Kundenfreundlich für Bestandskunden !Darüber sollte 1 u.1 mal nachdenken !Die Beratung selbst war sehr freundlich und fachlich sehr korrekt und im Rahmen der Möglichkeiten der Mitarbeiterin kam es zu einem positiven Abschluss...mit einem ""Geschmäckle"".",3
Kompetente Beratung.,3
"Ich habe 3 verschiedene schriftliche Angebote von Ihnen zu Glasfaser erhalten. Mit 3 verschiedenen Inhalten!!! Das ist nicht so Kundenfreundlich.Das heißt ich musste zum Thema Glasfaser 3 mal telefonisch klären, was ich kaufen kann.",3
"Wir haben das DSL Sonderkündigungsrecht wegen Umzugs.genutzt. Wollten die Rufnummer mit nehmen, was jedoch seitens des neuen Anbieters am neuen Wohnort scheiterte und bei 1u1 wurde einfach die Kündigung rückgängig gemacht! Ein No Go! Im Kundenservice gab man den Fehler mehrfach zu. Langes hin und her, wir zahlten 2 Monate für einen Tarif, der gar nicht mehr geliefert wurde und geliefert werden könnte (da die Wohnung bereits neu bezogen war und ein neuer Internetanbieter Dort dem neuen Mieter versorgte). Dann nach Reklamation kam ne Kündigung zum Februar, auf Beschwerde dann für den 2.1. und nach erneuter Beschwerde und Rückholung des Geldes endlich ein Ende.",3
"Seit 31.10.2023 sind wir mit 1&1 Zugange im Rahmen unseres Umzugs Telefon und Internet zu bekommen. Heute Abend rief uns ein Mitarbeiter an, der die Historie aufarbeitete und ein Bewusstsein für die Besonderheiten im Ahrtal hat. Die scheint es auch im Telekommunikationsbereich zu geben. Wir hoffen nun wieder endlich in der Online-Welt anzukommen.",3
"Der Kontakt via Chat war sehr kompetent und sehr freundlich. Fünf Sterne.Allerdings bin ich etwas enttäuscht, dass der gute Support erst nach meiner Kündigung des Vertrages kommt.Allerdings ist die technische Betreuung immer noch nichts optimal. Weiterhin gibt es Verbindungsabbrüche. Zwar sind es nur wenige Sekunden, aber der VPN Tunnel zur Firma muss immer wieder erst neu aufgebaut werden und die Videokonferenz ist damit unterbrochen.",3
"In der ersten Beratung wurde mir nicht mitgeteilt, dass bei der ""kostenlosen  Vertragsergänzung "" Cinemadie Handyflatrate entfällt.Bei der darauf folgenden Kontaktaufnahme wurde dann diese falsche Beratung bereinigt.",3
"Ich bin seit 2013 zufriedene Kundin.Der Support ist in den allermeisten Fällen freundlich und kompetent. Aber im Dezember 2023 erzählte mir ein Mitarbeiter, dass ein Tarifwechsel meines DSL (aufstocken zu mehr Bandbreite) nicht möglich sei, ich müsse einen neuen Vertrag abschließen. Das ist deutlich aufwändiger, weil ein Techniker kommen muss (dauert 4 Wochen), neuer Router erforderlich, die alte Tel. Nr. ist erst mal weg und muss portiert werden etc. pp.Glücklicherweise bin ich beim nächsten Anruf an einen kompetenten Mitarbeiter geraten, der alles rückabgewickelt hat.Tarifwechsel passiert jetzt innerhalb einer Woche.Offenbar gibt es ein paar schwarze Schafe, die um jeden Preis Neuverträge abschließen wollen, um Provision zu bekommen. Ich habe mich natürlich beschwert und hoffe, dass 1&1dem Einhalt gebietet.",3
"Angebote per Mobilfunkverbindung sind mir sehr unsympathisch, ebenso so dick gedruckte Sätze in E-Mail wie ""wichtig: Bestellen Sie jetzt!"". Das wirkt wie billiges schnelles Geldmachen, besonders wenn die angehängten Dokumente nicht konsequent für das angebotene Produkt zusammengestellt sind, sondern auch jegliche Sonderklauseln für diverse andere, irrelevanten Produkte enthalten.Preislich entspricht das Abgebot meinen Erwartungen.",3
"Im November bekam ich ein Angebot von Nala Badr (Mitarbeiterin). Ich habe von ihr das Angebot bekommen, anstelle von 51,..€ im Monat zu bezahlen, nur noch 21,98 € zu bezahlen, wenn ich den Vertrag vorzeitig verlängere. Dazu habe ich ein Handy und eine Soundbox gratis bekommen. Ich sollte die Kollegin dann am 4. Januar 2024 anrufen und die Vertragsumstellung zu aktivieren. Leider konnte ich heute (4. Januar) Frau Badr nicht an s Telefon bekommen und es haben mich 2 andere Kollegen weiter geleitet, wobei keiner von denen irgendetwas von diesem Angebot wußte. Dann bin ich wieder weitergeleitet worden an eine andere Stelle, wo man auch dieses Angebot nicht kannte. Ich habe dann von der Dame wieder ein anderes Angebot bekommen, welches ich hier jetzt meine Zustimmung gegeben habe. Zufrieden bin ich mit diesen Machenschaften gar nicht. Und ich überlege, dass ich beim nächsten Termin einfach kündigen werde. Mit diesem ganzen Hin und Her bekommt man nur eine Verwirrung.",3
"Procedere war nicht klar, hatte die Vorstellung, dass alles online erfolgt. Nun muss ich auf eine Lieferung warten.Aber, auch die online - Bestellung führte nicht zum Erfolg, es wurde lediglich eine (blanke) Hinweisseite mit einer bislang unbekannten Rufnummer angezeigt.Angerufen, hieß es: Online - Bestellungen sind nicht möglich..... - also alles ""händisch"". Wenig vertrauenserweckend so etwas...Bin ich von 1&1 nicht gewohnt!",3
"sorry schrift ich hatte unfall 2005 aber habe ich oft erzählt deswehgen schwehrbehindert und erwerbsminderrungsrentner unbefristet habe am 26dezember mit euch telefoniert und vertrag gemacht,ich habe wenieg geld aber ich sehe nichts von meinem neuen vertrag auf meiner 1&1 seite nichts ja typisch deutsch können ja nix besonders regierung die können nur kassierern bitte sagt mir was was ich zahlen muß den ich habe wenieg geld kriege rente 710euro rest vom sozialamt",3
"Freundlicher Telefonkontakt mit einem bemühten Mitarbeiter.Leider war dieser aber auch nicht in der Lage den Mobilfunktarif ohne Änderung der Telefonnummer auf einen ""Family Aktion""s-Tarif umzustellen.Das empfinde ich, bei einem so alten Stammkunden wie mich, als sehr unflexibel von 1&1, zumal dies bei anderen Mobilfunkanbietern ohne Probleme möglich ist.",3
"Wir waren Jahre lang zufriedene Mobilfunk-Kunden bei 1und1, bis man uns von Vodafone ins E-Plus-Netz wechseln ließ, mit dem Versprechen das Netz sei genauso gut. Das ist bei uns aber nicht der Fall gewesen.Beim DSL gab es in letzter Zeit in der Verwandtschaft auch ordentlich Probleme, dank der IPv4-Knappheit.Wenn du bei 1und1 DSL- oder Glasfaserkunde bist und das Gefühl hast, es würde beim Aufruf von Webseiten eine wirklich heftige Verzögerung geben, obwohl der Support dir sagt es liegt keine Störung bei deiner Leitung vor, dann liegt es vermutlich nicht an deiner Wahrnehmung! Stattdessen liegt es an sogenanntem DS Lite (Dual Stack Lite) oder CGN (Carrier Grade NAT).Man kann das leider nicht selber umkonfigurieren. Das heißt man muss bei 1und1 anrufen. Suche dir also deine Service-Pin raus, rufe bei der Hotline an und sage einfach folgendes und lasse dich mit einem Techniker verbinden:„Ich möchte Home-Office machen, habe aber Verbindungsprobleme mit der Software Global Protect von Palo Alto und die IT-Abteilung von meinem Arbeitgeber hat mir gesagt, es liegt daran, dass mein DSL-Anbieter DS Lite verwendet und ich keine eigene IPv4-Adresse habe. Bitte schalten Sie mich deshalb auf Dual Stack um. Was genau das technisch bedeutet weiß ich gar nicht.“Nach der erfolgten Umstellung durch den Techniker muss man seinen Router im Normalfall nur neu starten und die Probleme sollten weg sein!Dafür, dass DS Lite super funktionieren soll, ist das Ergebnis schon beim normalen Surfen in unserem Fall völlig unterirdisch gewesen. Es war so schlimm, dass Smartphones sogar automatisch auf mobile Daten umgeschwenkt sind, da es so lange dauerte bis sich Webseiten aufbauten! Dass man den Support so darauf stoßen muss umzustellen ist eine Zumutung für Laien.Die Fehlersuche gestaltet sich auch als tückisch, da bei Speedtests alles in Ordnung aussieht, die DSL-Verbindung ohne Abbrüche durchläuft und auch der Support keine Probleme bei der Verbindung des Routers in das Netz vom ISP feststellen kann.Wenn diese Dinge nicht gewesen wären, dann wären mehr Sterne drin gewesen.",3
"Insgesamt ok, aber- Laut Anschreiben sollte ich online bestellen, im Control-Center fand ich keine Möglichkeit dazu- Laut Anschreiben sollte es ohne Mehrkosten sein, dennoch waren 9,90 EUR Versandkosten zu tragen (verständlich, aber dann darf ich nicht von KEINE Mehrkosten reden)",3
"Stammkunden sind die ""Dummen""Bestehender Vertrag wird innerhalb der Laufzeit um rd. 5 Euro erhöht. Wer nicht kündigt bzw. wechselt ist der Dumme! Günstige Angebote bzw. Preisreduzierung nur auf Nachfrage.Wer nicht reagiert bzw. aufmerksam ist zahlt dauerhaft mehr. Dieses Geschäftsgebaren ist Stammkunden gegenüber nicht fair. Es werden keine neuen Angebote gemacht, sondern nur Preiserhöhungen durchgesetzt.",3
"Sehr abhängig von CallCenter Personal. Leider alles miterlebt von Mitarbeiterin die auflegt bis zu Mitarbeitern, die sich ernsthaft Zeit nehmen und versuchen das Problem zu lösen.",3
Das Gespräch war freundlich,3
"Eigentlich bin ich seit Jahren recht zufriedener Kunde.Habe jetzt aber seit einiger Zeit Probleme mit dem Router, der regelmäßig abschmiert. Kundenservice kontaktiert, die mir auf Grund eines eigenen technischen Problems nicht weiterhelfen konnten. Sie wollten einen Rückruf nach Problembehebung hinterlegen. Darauf warte ich seit 2 Wochen...Was mich dabei am am meisten nervt: im gleichen Zeitfenster schafft es das Kundencenter mich dreimal anzurufen um mir von ihren super Weihnachtsaktionen zu erzählen.Sorry 1&1, aber das ist echt richtig schlecht!",3
Leider ist meine DSL Datenleitung in Kaarst sehr schwach und ich habe laufend Störungen mit dem TV Stick - somit ist eine einwandfreie Nutzung dessen nicht möglich. Ich hoffe das dies behoben werden kann.,3
Der Prozess der Bestellung und der Prüfung war sehr langwierig. Ich schätze ca. 3 Monate.,3
"Generell bin ich zufrieden, insbesondere möchte ich die Dame vom Support lobend  erwähnen.Allerdings halte ich eine Vorfälligkeitsgebühr von € 89,90 für völlig überzogen. Deshalb habe ich auch beim Support interveniert und erwarte von Ihnen zumindest eine Gutschrift von € 20,--, so dass die Vorfälligkeitsgebühr sich wieder an das Vorjahr anpasst (€ 69,90).Dies umso mehr, da ich mittlerweile seit 2006 Kunde bei Ihnen bin und auch bleiben möchte.FG, Rainer Zink",3
Zwei Tage Totalausfall . Mitarbeiter Servicecenter von mir eher gelangweilt als ernst genommen . Heut Abend Besuch vom Techniker der T . Nun gehts wieder.  Danke,3
"Mir gefällt nicht, das der Preis zuerst sehr günstig ist und nach einem Jahr teuer wird. Warum nicht die ganze Zeit den Durchschnittspreis. Damit man bei vergessen der Kündigung die teure Verlängerung hat.",3
"Meine Eltern sind Kunden seit 15 Jahren und das Internet ist einfach schlicht und einfach nicht gut.Bis jetzt konnte man es ignorieren, da ich es nicht anders gewohnt war aber kurz vor Jahres Ende anrufe zu bekommen, mit der Begründung man möchte Verträge anpassen als Geschenk für die Kundeninfos man macht alles günstiger.Am A****. Plötzlich hatte ich 2 neue sim Karten. Hatte im call sogar extra gefragt gehabt ob das jetzt ein neu Vertrag ist denn ich brauche ja nichts und der Berater sagte einfach nur "" nein es ist ein Geschenk und nur eine Anpassung des bestehenden Vertrages ""Gehts euch so schlecht dass ihr zu solchen Mitteln greifen müsst?",3
In Ihrem Werbebrief wurde ein kostenfreies Modem angeboten. Dies erscheint aber nicht bei der Beauftragung,3
Ich brauche mehr Informationen für die Produkte in Angebot.....,3
Keine Informationen und Mitteilungen über stornierten ursprünglichen Vertrag vom 07.12.2023.Ansonsten freundliche und hilfsbereite Mitarbeiter,3
"Personal sehr freundlich ( bis auf eine Ausnahme).Das dauernde warten und weiterverbinden in der Hotline nervt einfach.Dauert ewig bis man durchkommt, man hat Angst das der Akku am eigenem Telefon nicht durchhält.",3
"Bin jetzt seit einem Monat bei 1&1, vorher seit Jahrzenten bei der Telekom. Ausschlaggebend für den Wechsel war der Preis. 1&1 ist doch deutlich günstiger. Der Wechsel hat auch problemlos funktioniert, technisch gab und gibt es keine Probleme.Was mir nicht gefallen hat: Beim Beratungsgespräch wurde mir gesagt, beim Produkt TV sind 100GB Cloudrecorder gratis dabei, das hatte ich mir extra notiert. Es waren dann aber nur 10GB. Das an sich wäre ja nicht so schlimm, allerdings wurde auf meinen Anruf nur mit einer E-Mail reagiert mit der lapidaren Äußerung, ob ich nicht evtl. den Cloudspeicher meine. Auf meine Antwort, nein, ich meine den Cloudrecord Speicher, keine Reaktion. Nach 3 Wochen hab ich telefonisch nachgefragt, wieder keine Reaktion. Nicht schön.Zweiter negativer Punkt: Beim Beratungsgespräch wurde gesagt, dass man im Produkt TV jederzeit Sendungen bis zu einer Woche zurück anschauen könne. Kein Wort davon, dass das bei fast keinem Sender bzw. fast keiner Sendung möglich ist.Dritter negativer Punkt: Betrifft wieder das Produkt TV. Bei laufenden Sendungen kann man zwar zurückspulen bzw. an den Anfang springen, aber nicht mehr vorspulen. Angeblich geben das die Sender so vor. Kann sein, aber als ich noch bei der Telekom war (auch da hatte ich schon TV über Internet), ging das problemlos.Zusammenfassend kann ich sagen. Technisch alles OK, aber die Kommunikation lässt doch zu wünschen übrig.",3
"Wenn man mit einem Service Mitarbeiter von 1&1 verbunden wird, (nicht Service Mitarbeiterin), hat man immer das Gefühl, dass die Kontaktaufnahme dem Mitarbeiter zu viel ist. Es kommt absolut keine Freundlichkeit im Gespräch zustande. Wenn man in dem Gesamtpaket eines der angebotenen Dinge nicht möchte, ist man gleich nicht willkommen und wird barsch angesprochen. Weil mir diese Dinge am Telefon wichtig sind, gibt es nur 3 Sterne!",3
"Mir hat nicht gefallen, dass man mir bei Bestellung nicht gesagt hat, dass der Anschluss nicht mit 100 MB geht. Habe über meine Tochter, die mich geworben hat, erfahren dass mein Vertag storniert wurde. Ich selbst habe keine derartige Nachricht erhalten. Da ist der Informationsweg völlig falsch gelaufen. hätte ich díe Information vorher gehabt, hätte ich wahrscheinlich nicht zu 1&1 gewechselt. Der Einstieg bei Ihnen war nicht gut. Dass ich trotzdem wechsele, sollte Ihnen was wert sein.",3
Schlechtere Konditionen für Bestandskunden im Vergleich zu Neukunden. Erneute Berechnung von Bereitstellung obwohl man schon viele Jahre Kunde ist.Schade.....Berater am Telefon war sehr nett und hat sich sehr viel Mühe gegeben. Dafür würde ich 5 Sterne geben.,3
"Bin durch Zufall auf (kostenlose) Erweiterungen zu meinem bestehenden Vertrag gestoßen, und musste sie umständlich ""kaufen"". Warum werden solche Dinge nicht einfach vom Unternehmen zugebucht und aus..!?",3
"Wenn es wirklich mit dem Glasfaser klappt, dann bin ich zufrieden! DSL mit der alten Kupferleitung habe ich jetzt 2 Jahre mit der Telekom testen dürfen!!! Ist an meinem Standort wirklich eine Frechheit. Angeblich kommen 100MBit an und in Wirklichkeit schwankt es zwischen 50 - 75Mbit. Bin gespannt wann endlich Glasfaser gelegt wird.",3
"Sehr zähe Auskünfte und eigene Gedanken mitgesprochen. HD-TV PLUS nicht bekannt und nicht buchbar (Systemstörung). Ich bin gespannt, ob der versprochene Rückruf erfolgt, wenn die Systemstörung beseitigt ist.",3
"Ärgerlich ist, dass mir das kostenneutrale Angebot auf 250 GB und meinem Fernsehwunsch nur das einfache Packet mit 53 HD Sendern ermöglichte, so dass ich für die 78 Sender in HD bei 100 GB bleiben musste.",3
"50 € Tarifwechselgebühr finde ich unverschämt. Als Neukunde wird man besser behandelt, als als jahrelanger Kunde",3
Häufig sehr schlechtes bis gar kein WLAN,3
"Es hat mit der Bestellung gedauert, da ich die erste Gesprächspartnerin nicht mehr erreichen konnte",3
